address,balance,Days_held,Amount_Received(OP),Amount_Sold(OP),percentage_spent,TDR,Wallet_Age(Days),From_Count,To_Count,Past_participant,duration
0x3f38409961a89c460bf0527ae218db29c604ca30,0.00408,67,4.522771666316012,0.0,0.0,0.209,320,27,29,True,Over 4 weeks
0x43be1c0ad711edc478b554b3dd5312711025cc63,0.0018,48,3.393587273626689,7.352097561518109,100.0,0.679,113,35,39,False,Over 4 weeks
0xf11d0e6f1295127a0b990efdaccbb6524603d553,0.11886,67,3.280657123235472,0.0,0.0,1.34,120,33,38,False,Over 4 weeks
0x9311d45341b284900711f9bc155ce2e381248c29,0.03198,67,562.5283480165075,0.0,0.0,0.297,518,28,72,True,Over 4 weeks
0xc970b4043dd240cd8497ffd62810b4abf5d9bdc8,0.02203,30,3.344910944200512,4.494910944200513,100.0,0.159,474,26,49,False,3-4 weeks
0x96311777fab5763c677010601c1e66b8f8131b71,0.00879,67,5.35676395881433,0.0,0.0,0.269,320,29,39,True,Over 4 weeks
0xd81171d693c8f184596da25fd2579228a32df8b8,0.05861,67,224.565860007803,0.0,0.0,0.019,428,2,5,True,Over 4 weeks
0x0af705d022d3ae23591c8a5fcd1b473fb0bc4d46,0.00095,1,3.3956704465874115,3.3956704465874115,100.0,1.667,96,25,25,False,Less than a week
0xfadd2bef12209a537a07d5483b49d40af258ef79,0.00787,67,3.9466827899026,0.0,0.0,0.368,179,31,33,False,Over 4 weeks
0x395e3b83479107b9db30165788d7dc7031880aa0,0.00084,67,37.49963869981582,0.0,0.0,0.402,496,38,62,True,Over 4 weeks
0x3a6505157b3c8fa7adf029272485f7375769907f,0.00598,67,4.794585242697555,0.0,0.0,0.487,158,36,37,False,Over 4 weeks
0x91e49c4d7fb55f5f6929b33e5d90514b07e5964b,6e-05,67,3.2754412488819007,0.0,0.0,1.562,99,25,25,False,Over 4 weeks
0x8d84984cf9c7a5900078912dd48122c5dac9e859,0.00482,67,3.9310505239305233,0.0,0.0,1.714,102,28,32,False,Over 4 weeks
0x4d29cd05ea42a227310ff5301d0cffdb79da5dba,0.00028,67,4.282667597597626,0.0,0.0,1.537,108,30,33,False,Over 4 weeks
0x98c98ff79cb86d7f85770ce7510d2feb6fe8dfe6,0.01437,67,5.789791620350191,0.0,0.0,5.263,99,55,45,False,Over 4 weeks
0xf89f3e63c122629b5f864738e07a9687c85e3a85,0.00194,67,3.3857114409226896,0.0,0.0,0.514,150,36,39,False,Over 4 weeks
0x9e422afbab1b14025fb22ea8a0592a8e3218106b,0.0018,1,4.875385649426471,5.15,100.0,0.705,133,30,37,False,Less than a week
0x1a94b31ef1d242180e18524551cacf6ffaf67f9b,0.00336,67,3.752483419157522,0.0,0.0,0.6,104,29,31,False,Over 4 weeks
0xd4022d7189870ed5ca8e4c8fdf1a0a8b526fca5a,0.00391,67,4.122287817074249,0.0,0.0,0.055,433,9,11,True,Over 4 weeks
0x262fd7024fc5980a64b210ee3a35e665e66ef3fc,0.00392,67,3.518320690940587,0.0,0.0,0.522,168,34,38,False,Over 4 weeks
0x0c850333cc74555c27d98cb442d467ac3d11882f,0.00247,67,3.8071547700678856,0.0,0.0,1.404,114,32,34,False,Over 4 weeks
0x3d51847413663696741ccc5081c1e9744b01c3e7,0.004,15,35.03086179331832,54.0,100.0,0.385,488,39,61,True,2-3 weeks
0x10960a88f25593aae74b426185dc3a63d2b62a1e,6e-05,1,6.418214700758405,6.418214700758405,100.0,0.035,321,5,4,True,Less than a week
0x6ff60e1cf749ae639fbe124ddbc2178c4c988203,0.71135,0,136.47083420601223,143.0,100.0,1.176,454,48,52,True,Less than a week
0x6901581e2e7b4fef427947c7d4359cc030291604,0.00284,67,4.359847716994359,0.0,0.0,0.765,157,37,38,False,Over 4 weeks
0xc43a039f6fcc71462cd8838025446d314ce34592,0.00013,0,2.984212229638521,3.109002210288391,100.0,0.391,161,27,25,False,Less than a week
0x8b9bee39b539f2fb55f53194d3b5b474e8ceb0f7,0.00114,60,3.2180341328386057,3.6343950970008327,100.0,0.735,104,36,36,False,Over 4 weeks
0x845a23ff9f59f8f788f9b94181e5326fcb8c9f6a,0.00388,67,6.872078326526415,0.0,0.0,2.92,92,33,40,False,Over 4 weeks
0x21a85ba090e17f4e2d30399efcbe388887925913,0.00271,67,3.259994596138492,0.0,0.0,0.043,513,10,9,True,Over 4 weeks
0x33042628147e95a1aa9123113b1446696c8d58fa,0.00149,67,3.354509924049303,0.0,0.0,1.548,98,22,26,False,Over 4 weeks
0x3085ed07180e8a052346bebd8385e2c4f4fb8035,0.00416,64,33.45940195396098,1411.7,100.0,0.581,345,47,53,False,Over 4 weeks
0x2c202b373aa9b69a06aa2e3f5e8b650820200b6e,0.00175,63,3.498629557586159,20.0,100.0,0.619,151,39,52,False,Over 4 weeks
0xff46fc5b71f182839ff49d778098bf2c75db25bd,0.02516,67,6.005334773727466,0.0,0.0,1.389,161,47,53,False,Over 4 weeks
0xff7a227b33e460e50329c894fe559f32544171de,0.00466,18,10.318717645621067,10.31871764562107,100.0,0.086,376,14,14,False,2-3 weeks
0xbde848f414258120a52b57c5124322f97f63c005,0.01194,67,4.448067746106181,0.0,0.0,1.079,130,32,36,False,Over 4 weeks
0x38668771f55b5581155c0acb887b22e8ea65a943,0.00088,67,3.258568189185322,0.0,0.0,1.097,139,35,44,False,Over 4 weeks
0x68e3cf61a8d76bcfca8ea495151416fec501a4c6,0.04287,67,62.24880827069338,0.0,0.0,0.358,262,7,80,True,Over 4 weeks
0x877f760d7fe1b919d388c2f4dd863858c360afb5,0.01095,4,2.8353469473487025,5.67,100.0,0.587,138,20,24,False,Less than a week
0x3ce51ee9097f787a04a1dd0a24f683caa7471363,0.00358,67,2.55066939384794,0.0,0.0,0.026,293,1,6,False,Over 4 weeks
0xbab7812d07f6de1b18ebd86a0ad61993f596ee41,0.01297,67,2.945236944352453,0.0,0.0,0.576,109,26,27,False,Over 4 weeks
0x5731bdb84afda99f3a6fbb887a81c7b63aff6992,8e-05,67,3.600020394346745,3.5,97.22,0.504,180,27,30,False,Over 4 weeks
0x3bf91d59c53c2772fc529abce9515a62f64e6190,0.00013,0,23.73028630277292,58.0,100.0,0.45,320,45,55,False,Less than a week
0xd4762b0b40ae10f1d077c79db12de1814a38269a,0.0,28,9.712359692473091,9.712359692473097,100.0,16.667,97,44,56,False,3-4 weeks
0xb620deb1dd9c32cdd0f547d64155eccbb0083831,0.00044,67,6.836464077904737,0.0,0.0,0.009,520,1,3,True,Over 4 weeks
0x82f415a9f42e5d36cc608d900525e5a5869364e7,0.00092,67,3.9944955780514193,0.0,0.0,1.441,96,24,25,False,Over 4 weeks
0x7a3a6fe2bde4ae601804bbf951912e51c82060c4,0.01712,67,7.898687651398989,1.0,12.66,0.943,174,49,51,False,Over 4 weeks
0x517c07288216fd840a49e49d49e2644c5ee5a29d,0.03003,67,713.8072091815584,0.0,0.0,0.047,519,10,14,True,Over 4 weeks
0x0186360230a2c62c56c380de3f59d615be2ff250,0.00264,67,9.255415104894809,9.2,99.4,0.376,365,47,53,False,Over 4 weeks
0x2df6f959e8f158bdabb542ddbf29d8d4d2ecbfc2,5e-05,0,3.7399771655197096,3.7399771655197096,100.0,1.024,97,21,21,False,Less than a week
0x9f3c85637212a33bbaf96c1c8eb2049db9052161,0.0,67,4.545345809130053,0.0,0.0,1.412,101,22,26,False,Over 4 weeks
0x510e975d02e3b0f08f7a59e1b38912b0d14fd348,4e-05,0,27.589266023560054,27.589266023560054,100.0,0.781,350,33,67,False,Less than a week
0x92e0032d21d4478429fbad85065bcd1327353c85,0.00021,20,104.2856926967472,109.62067326926343,100.0,0.103,425,17,22,True,2-3 weeks
0x4e4ed383f747cf817265dcec4a9ead01a6a4b219,0.00222,67,5.950818849377852,3.0,50.41,0.412,254,49,51,False,Over 4 weeks
0xc07cefed5a5265d87b27a5f581d5721a53daa8be,0.00016,67,2.8284548348912626,0.0,0.0,0.862,125,25,25,False,Over 4 weeks
0x11b37c9967240f89ee61b95c9adca1629d65828b,0.01372,67,3.637714583411386,0.0,0.0,0.362,153,24,27,False,Over 4 weeks
0x2fa27a93b01f8631707f25f6300f349529a40077,0.0,67,4.477094326098864,0.0,0.0,0.054,401,6,12,True,Over 4 weeks
0xead0ae5c754dabe924c18fb6fbc1ae15bd5b2b3b,0.00094,37,5.000569090293659,5.000616780613284,100.0,0.769,94,23,27,False,Over 4 weeks
0xd2927a91570146218ed700566df516d67c5ecfab,0.04964,67,10.90076640762225,0.0,0.0,0.136,89,0,3,True,Over 4 weeks
0xa150567d09a0de46618f614bf47540d5c2f54004,0.00395,67,5.790163814426234,3e-05,0.0,0.519,183,39,56,False,Over 4 weeks
0x13724631260269d01ac9757087e85d8b4393cb9c,0.00287,67,3.767217586879692,0.0,0.0,1.395,105,26,27,False,Over 4 weeks
0xcf6ba6727fc1e348a9ad36bb67d017612cd44008,0.10335,67,46.62126766488825,2.0,4.29,0.357,489,51,49,True,Over 4 weeks
0x5d5779fc5cfbc903de02d4077233fe7f38c746ca,0.00098,67,5.779280685026063,0.0,0.0,1.0,67,0,1,False,Over 4 weeks
0x21fc9e43308c696dc3c6aa366a54a26b626beb30,0.00012,67,6.171564996943908,0.0,0.0,0.536,161,30,30,False,Over 4 weeks
0xb60180e30701fc06c955c3290a8c334c510fc57d,0.00239,67,6.9658428304489135,0.0,0.0,1.242,93,33,44,False,Over 4 weeks
0x3842b651c6ec4537f5318241b2b68a58a133654b,0.0,67,3.4169191384054125,0.0,0.0,0.161,267,16,16,False,Over 4 weeks
0x837f048b7c47f5889911de141d36322e794d5473,0.00814,67,6.364685341390875,0.0,0.0,1.211,143,41,51,False,Over 4 weeks
0x9dd27621eacaa37f8421dd995bb556ff12189b07,0.01051,67,6.9667517196170206,0.0,0.0,0.385,314,42,53,False,Over 4 weeks
0x8ef77ea8ee2e5cff9d3e362b3327620d7b84fcaf,0.07639,67,4.935938182813805,0.0,0.0,0.358,261,39,47,False,Over 4 weeks
0x011e7a9d2e3f951462cdd4691eb7e4632e21f65c,0.00021,67,2.985947029672266,0.0,0.0,1.014,141,34,41,False,Over 4 weeks
0xdef0829c669dc6d40990fcb77c86dc52636c3d51,0.00682,48,523.4828785681236,580.12,100.0,0.197,517,47,53,True,Over 4 weeks
0x6776b04c0660f0460a8e09da457fbf819c77dc07,0.03873,67,33.24660744466808,0.0,0.0,8.333,187,45,55,False,Over 4 weeks
0x2e96ef1980b7f362496c53e2c9f47a4e973b5989,0.0001,0,3.0801725118655106,3.080193549626548,100.0,1.6,96,24,24,False,Less than a week
0x185413b085305297778523428debdfe9022884a4,0.00051,41,3.642989206566619,3.643351385330625,100.0,0.721,111,32,30,False,Over 4 weeks
0x6b5be33ac5fc7f08ea0511a105a5693254b468ec,0.0098,67,3.303778123825729,0.0,0.0,0.495,105,22,26,False,Over 4 weeks
0xf46d36a35eca074dac347bab4f70d969e8cbce59,0.00138,67,5.621303374234981,5.2,92.51,0.469,280,46,54,False,Over 4 weeks
0x49d31b3dded689c0fd3168307cb1f69f5c680f06,0.0025,0,14.317670239822004,14.377670239822008,100.0,20.0,160,45,55,False,Less than a week
0x19556942343680a12b4a5c3fef7136deb2be9414,8e-05,67,4.176931461606087,0.0,0.0,1.203,146,47,48,False,Over 4 weeks
0xc932a93b5dbd975eeaf67b201ebc0aa669a3940f,0.01407,0,16.306718561441535,17.0,100.0,1.538,158,47,53,False,Less than a week
0x189ce16cbc8e43a6a1a6ba67581939ca34c55b26,0.02129,67,29.51486302297868,0.0,0.0,0.204,391,30,36,True,Over 4 weeks
0x502fa9a9246e52bbf81c20e09d520832d9f04042,2e-05,3,17.73935858325023,17.73935858325023,100.0,5.882,207,48,52,False,Less than a week
0x54dd0ccedd3697db4a8f331d52701349266c0717,0.0016,0,6.965952514202124,6.965952514202124,100.0,0.571,313,51,49,False,Less than a week
0x0c68d18da1ba02279df75dcf66ceb2e1be1f7465,0.00466,67,10.329967351278167,0.26,2.52,0.705,125,43,43,False,Over 4 weeks
0xb9eb804180f51f314c46fd55c71f0214c5b9c983,0.06372,67,4.129544205850333,0.0,0.0,0.621,105,27,27,False,Over 4 weeks
0xb0034b31f17a07d83a9b4124660837f8a3350fe2,9e-05,18,3.276923990012393,4.27,100.0,0.673,149,30,38,False,2-3 weeks
0x650f5845ee00b30ada3e656a5a2b1001bb35db94,0.01207,67,11.64043820947464,0.5,4.3,14.286,141,44,56,False,Over 4 weeks
0xda7381e0cee16fb2967268d31115174425567134,0.01054,67,3.897701718392449,2.0,51.31,0.56,144,38,41,False,Over 4 weeks
0x9fef296d8dc2e5c3ceae453b88ea69632d7b4a5e,0.00034,7,32.474615815005095,33.5,100.0,0.515,432,39,61,True,Less than a week
0xe4ae9833d75cb89d815c5bdf0b5c19e661cb2473,0.00182,67,3.707301531524864,0.0,0.0,1.379,96,18,22,False,Over 4 weeks
0x05e2f3496b5b49f54a14ed6c8a92d41c67958a97,0.00026,67,7.0892014343097145,7.008863998334561,98.87,1.767,94,26,27,False,Over 4 weeks
0x8157ff2f4a0df9370041cf1983cf1ccde52fa596,0.07239,67,2.839271620382576,0.0,0.0,0.857,108,29,31,False,Over 4 weeks
0x2bd134d720ebea6959963b3d981874a562a1ba79,1e-05,67,6.9547674217248,6.1,87.71,4.545,150,47,53,False,Over 4 weeks
0x438f8969d1965e0e30d1445801b66052cee0d6c3,4e-05,67,4.101094716910909,0.0,0.0,1.794,101,28,33,False,Over 4 weeks
0xd1d1728ee45839b816f0f1abf1ba6a94e13873aa,0.0,42,3.6903468199112712,3.690353608809255,100.0,0.595,136,32,34,False,Over 4 weeks
0x1a7cd6e71a4e8f529e624ffd8c4013bf70b88d92,0.00224,11,10.308803448130618,26.0,100.0,1.786,200,48,52,False,1-2 weeks
0xcaf692fdcbeacf2d0a5521a19f067e98e3a45911,0.38695,67,3.053497108496184,0.0,0.0,0.012,320,1,2,True,Over 4 weeks
0x54f7e144972816e637e609825483fb2a179398ac,0.0,67,3.283586598929602,0.0,0.0,0.652,159,28,32,False,Over 4 weeks
0xb4858e4425dfe03c7701bc96fe6e126636b77adf,0.00586,0,6.574053610667079,16.231489072325463,100.0,0.276,305,29,37,False,Less than a week
0x9f28e1bdece14e891b60a9f15c7097cfe4a096a8,0.00544,0,6.393394744471171,6.393394744471171,100.0,0.067,305,8,8,True,Less than a week
0xfe70e4fdd19489d1384e50cc2dbfe993f7b94589,0.00256,67,13.9912405037502,0.0,0.0,0.047,365,7,7,True,Over 4 weeks
0x7987e928f2f90ad1e1663878d8023c3ead64eddd,0.00022,67,5.079270953760118,0.5,9.84,0.69,94,29,29,False,Over 4 weeks
0x0256a5b03e1d19e6935d01a8bdfc651b32800905,0.00248,67,5.969828563040823,0.0,0.0,0.647,162,45,54,False,Over 4 weeks
0x11c248f1f04ca5b0dc3c6281eafd3ca971215504,0.00996,67,3.0779039827099104,0.0,0.0,0.108,261,10,11,False,Over 4 weeks
0x5d420f540aeb663384f52771b071fa1d90ea7dd7,0.00862,65,4.501959287671234,34.501959287671234,100.0,0.06,233,7,7,False,Over 4 weeks
0x8870ac7d99dff95304c6cbd94704f6601cb0b9c1,0.00324,0,13.1856071864134,13.185845341361636,100.0,2.5,168,38,62,False,Less than a week
0xadd8a0b77b886d6603853f17901f766039fc5690,0.01304,42,254.33526011560696,254.33526011560696,100.0,0.048,67,1,1,False,Over 4 weeks
0xad3449c18fe00914fa75a49762b5a423dce48782,0.00046,67,2.9266361010475936,0.0,0.0,0.568,95,27,27,False,Over 4 weeks
0x90c9e3a68bbc86a011cfc80247aad087ca4afdb0,1.49213,67,249.18930957006208,0.0,0.0,0.016,320,0,4,True,Over 4 weeks
0x1621df85e990a18f329340951eb14786cf3a1725,0.00039,67,3.1503231202101,0.0,0.0,1.077,145,40,44,False,Over 4 weeks
0x05f2d98d89b26291bcfdcc7784bbe7dbcedcb9ce,0.00169,67,3.0144111825802096,0.0,0.0,1.417,115,32,36,False,Over 4 weeks
0x35a41317232c0afae288fc89d9f6f95ce0be4148,0.00259,31,131.3282810061157,160.0,100.0,0.053,320,9,7,True,Over 4 weeks
0xb8e31129e59ffd7d319b2100d6c826a2d3cdb40c,5e-05,67,2.862119057409044,0.0,0.0,0.81,130,26,25,False,Over 4 weeks
0x6868b90ba68e48b3571928a7727201b9efe1d374,0.00782,67,14.412209897259975,0.0,0.0,0.02,320,2,3,True,Over 4 weeks
0xd1844a562cec70434b7049bc207c6f3101685c1f,0.00407,67,3.863092684988643,0.0598,1.55,0.325,179,23,26,False,Over 4 weeks
0x990a2cf2072d24c3663f4c9caf5ce7829b1a2d0a,0.00331,0,7.242527324937238,9.0,100.0,1.754,177,47,53,False,Less than a week
0x930fb93d51f93e07d58e7946748f5496890b15e3,0.00078,58,3.57057078025859,3.744539216009225,100.0,0.4,169,30,34,False,Over 4 weeks
0x0e4cd97cfe5d2189c7b484ea85b25068bd099442,0.00087,67,3.266788157225081,0.0,0.0,1.295,111,26,31,False,Over 4 weeks
0x50ad1864b7d1db5416a6def9fe3b45ceafb9ded5,0.00866,67,4.329046679374744,0.0,0.0,1.923,93,24,26,False,Over 4 weeks
0x03142911da6456c041038e5b3964ea7b7bfb28af,0.00864,67,32.76332020489619,0.0,0.0,10.0,166,44,56,False,Over 4 weeks
0x169d3225bed3d2daa074441f2cded1eee4ead69e,0.44925,67,12.294016071767858,0.0,0.0,0.024,362,3,4,True,Over 4 weeks
0x8cf9b009fb4ea67b36648ac6cb819c36d17d8e22,0.00715,67,4.86414058344543,0.0,0.0,0.261,334,33,37,False,Over 4 weeks
0xef3ccb35c0554680c32364ddf4264c3a3a3e95c2,0.00013,0,2.999046140508617,3.1271593029962954,100.0,0.391,161,27,25,False,Less than a week
0x794a15f93ced01f1b0be5b184344f0b811851bc0,1.04266,67,8.26557167526312,0.0,0.0,0.102,488,14,29,True,Over 4 weeks
0xeaa19f343894584512307c19688b64250189b220,0.00587,3,3.235826345396859,3.3729727340905384,100.0,0.618,153,26,29,False,Less than a week
0xd3239e03c34e83c8329e89a426591e34db8053bf,0.03174,67,4.078904229888408,0.0,0.0,0.897,125,24,28,False,Over 4 weeks
0x387a12fe38fb2877334dcb55ca3dd738e5714161,0.10998,67,12.970112272358143,0.0,0.0,5.556,256,28,72,False,Over 4 weeks
0xf01fd57e997a5e9d513628781df5c1578dd521c1,2e-05,0,3.1398868838640874,3.1398868838640874,100.0,0.366,180,29,27,False,Less than a week
0x255139513078ec99cf053979aed5e4e9be4d52a1,0.0,67,3.370325251665639,0.0,0.0,1.655,96,23,25,False,Over 4 weeks
0x074e78e7e78dd74ea2da22cd8a9617eefd20897c,0.01106,14,6.680581183610697,33.0,100.0,0.514,195,34,39,False,1-2 weeks
0x5e945d1926848240dc923083d3d4c947cf338f85,0.00013,67,4.915595044370842,0.0,0.0,1.5,99,23,25,False,Over 4 weeks
0x330da697403eb8bf2d59331f86f83cc513b79bf9,0.00809,67,6.100460948249219,0.0,0.0,0.012,319,1,2,True,Over 4 weeks
0x5d235ca22d8869b1fd1321b0c271850906a4fa25,0.13967,67,635.8052572989776,190.0,29.88,0.392,381,43,57,True,Over 4 weeks
0x72e10cf39bb6b712569fe4fae3acc4484d36fc92,2e-05,0,5.506206333777056,5.510315926612672,100.0,0.656,119,30,33,False,Less than a week
0xa8f200d6c1a103049bf7fc1ad9e9dc689de2c2ce,0.00826,67,3.506424550955444,0.0,0.0,0.454,97,20,24,False,Over 4 weeks
0x7937a9b81983107c272be5c454e334358ceff724,0.00634,11,218.2918973828632,264.291897,100.0,0.063,517,17,13,True,1-2 weeks
0x1e07b037553ba6f9e745935d6a4dc626f5bbadfb,4e-05,0,3.422363732113064,3.5418526568352338,100.0,0.495,130,25,26,False,Less than a week
0xb083d214a934f556580f850b8dbcfeccefe8ed8b,0.00192,67,19.409487024679475,0.0,0.0,0.025,264,0,5,True,Over 4 weeks
0x0fb3bb95b0855276392f260de97c612a45685978,0.00256,67,7.10136353110049,0.0,0.0,0.543,307,45,55,False,Over 4 weeks
0xd1e2ac8c7f49bc1d1dc09ed7b475f67cf646421f,0.00269,55,315.4907561954789,566.6,100.0,0.365,320,46,54,True,Over 4 weeks
0x8674255690d583ff8b4f7cff6202943fbadb8e8a,0.02389,1,82.33955415420411,82.33955415420411,100.0,0.143,507,34,29,True,Less than a week
0x2fa2da68d887cbfb41e455f448d7c8afb25ecd41,0.00247,0,7.859341828373883,7.9,100.0,0.459,198,31,41,False,Less than a week
0xe2f2de377cbf5f0239257c1356816fcf23325e8c,0.00066,67,2.925706949386509,0.0,0.0,1.193,124,35,33,False,Over 4 weeks
0x0b6973a73f540bd1f311a7a888b113f3d7604668,0.00925,67,2.8607458737929927,0.0,0.0,0.59,140,35,44,False,Over 4 weeks
0xeb665bba0648c249e6e80d254610d8722cf16e06,0.02339,67,26.945607781980208,0.0,0.0,0.469,420,47,53,True,Over 4 weeks
0x792b480a33ccb75e135e7364e664c94785b7ffb3,0.00603,47,4.470280044525029,4.470280044525029,100.0,0.032,335,5,5,False,Over 4 weeks
0xe314cb9b0c9e9a4cbd27ee0a60575f6198871c18,0.03854,67,2.977294330050535,0.0,0.0,0.722,146,27,30,False,Over 4 weeks
0x46e2a49e5424350ea7f25897b4b8f10fe96456e0,0.00127,22,5.394939586916434,5.394939586916434,100.0,0.988,130,39,45,False,3-4 weeks
0x668ed11c436ae1fab52bcfdba21f0d42cf42b4f6,0.00456,17,5.433932151358654,5.433932151358654,100.0,0.094,367,15,15,False,2-3 weeks
0x7bf4dc68622feab90e154348e3c3f9cf72378326,0.01857,67,5.05866808879323,0.0,0.0,2.5,93,31,34,False,Over 4 weeks
0xbb16806c5ab3fe0da92e4b62538b7b8dca986851,0.00545,13,6.534437928619367,6.534437928619366,100.0,2.778,162,47,53,False,1-2 weeks
0xc8a0271cd527a0cad25b70c18905a1fed37ea7a9,0.00258,67,3.1763555507897423,0.0,0.0,0.111,271,12,14,False,Over 4 weeks
0x04e2bd0053fdc1ef870694b6ca402a9bd780c717,0.00299,67,3.263633901744201,0.0,0.0,0.024,319,3,3,True,Over 4 weeks
0xc7b69790eca69b19fa2ef9ff154953c8204213bc,0.00059,67,103.24625183070496,0.0,0.0,0.223,502,44,53,True,Over 4 weeks
0x783b4e6e70aa99c45311a12913c401f30370fa1b,0.03271,67,6.004021732169781,0.0,0.0,0.147,258,13,15,False,Over 4 weeks
0x1b24f46cd8642fe382f845453fb3ce460d69b4e2,0.05137,67,3.1954529741333864,0.0,0.0,0.634,108,27,32,False,Over 4 weeks
